fecha_hora,temperatura,precipitaciones,humedad_relativa,velocidad_viento,rafaga_viento,angulo_viento,direccion_viento,nubosidad,visibilidad,clima
21/10/2024 20:00,15.1,0,0.84,10.4,13,7,N,0.54,5,Parcialmente nublado
21/10/2024 21:00,14.5,0,0.86,9.7,12.5,3,N,0.55,10,Parcialmente nublado
21/10/2024 22:00,13.4,0,0.88,9.4,12.7,2,N,0.56,10,Parcialmente nublado
21/10/2024 23:00,13.5,0,0.92,8.6,12.5,358,N,0.91,10,Cielo cubierto
22/10/2024 00:00,12.3,0,0.98,9.4,13,1,N,1,10,Niebla moderada
22/10/2024 01:00,12.2,0,0.99,9.4,12.9,359,N,1,10,Niebla moderada
22/10/2024 02:00,12,0,0.98,9,12.9,358,N,1,10,Niebla moderada
22/10/2024 03:00,12.5,0,0.98,8.3,12.7,355,N,1,10,Niebla moderada
22/10/2024 04:00,12.8,0,0.97,7.2,11.9,349,N,0.96,10,Neblina
22/10/2024 05:00,12.7,0,0.97,6.8,11.3,348,NNW,0.96,10,Neblina
22/10/2024 06:00,12.4,0,0.96,6.5,10.7,339,NNW,1,10,Neblina
22/10/2024 07:00,12.1,0,0.96,6.5,10.8,342,NNW,1,10,Neblina
22/10/2024 08:00,12.2,0,0.96,6.1,7.3,345,NNW,1,10,Neblina
22/10/2024 09:00,12.3,0,0.94,6.8,7.9,352,N,1,10,Cielo cubierto
22/10/2024 10:00,13,0,0.9,7.9,9.1,355,N,1,10,Cielo cubierto
22/10/2024 11:00,14.3,0,0.83,9.4,10.8,1,N,0.92,10,Cielo cubierto
22/10/2024 12:00,16.2,0,0.7,8.6,9.9,6,N,0.45,10,Parcialmente nublado
22/10/2024 13:00,18,0,0.6,8.3,9.5,350,N,0.09,10,Soleado
22/10/2024 14:00,18.9,0,0.54,7.9,9.1,352,N,0.1,10,Soleado
22/10/2024 15:00,19.6,0,0.51,7.6,8.7,11,NNE,0.53,10,Parcialmente nublado
22/10/2024 16:00,19.9,0,0.51,7.9,9.1,4,N,0.5,10,Parcialmente nublado
22/10/2024 17:00,19.7,0,0.53,6.8,7.9,358,N,0.4,10,Parcialmente nublado
22/10/2024 18:00,18.7,0,0.58,6.1,7.1,359,N,0.36,10,Parcialmente nublado
22/10/2024 19:00,17.5,0,0.67,7.9,11.8,18,NNE,0.72,10,Nublado
22/10/2024 20:00,16.2,0,0.74,12.2,20.8,29,NNE,0.42,10,Parcialmente nublado
22/10/2024 21:00,15,0,0.78,11.9,19.7,20,NNE,0.51,10,Parcialmente nublado
22/10/2024 22:00,14,0,0.81,10.1,16.5,8,N,0.54,10,Parcialmente nublado
22/10/2024 23:00,13.1,0,0.84,9.4,15,2,N,0.54,10,Parcialmente nublado
23/10/2024 00:00,12.5,0,0.87,8.3,13.4,1,N,0.59,10,Parcialmente nublado
23/10/2024 01:00,12,0,0.9,7.6,12.2,5,N,0.76,10,Nublado
23/10/2024 02:00,11.6,0,0.92,6.5,10.6,9,N,0.97,10,Cielo cubierto
23/10/2024 03:00,11.2,0,0.93,6.5,10.5,16,NNE,1,10,Cielo cubierto
23/10/2024 04:00,10.9,0,0.94,6.8,11.1,16,NNE,1,10,Cielo cubierto
23/10/2024 05:00,10.7,0,0.95,6.5,10.6,8,N,1,10,Neblina
23/10/2024 06:00,10.4,0,0.95,6.1,10,6,N,1,10,Neblina
23/10/2024 07:00,10.1,0,0.96,6.5,10.6,8,N,1,10,Neblina
23/10/2024 08:00,10.1,0,0.96,6.5,7.8,9,N,1,10,Neblina
23/10/2024 09:00,10.3,0,0.95,6.5,7.5,7,N,0.97,10,Neblina
23/10/2024 10:00,10.9,0,0.93,6.8,7.9,11,NNE,0.9,10,Cielo cubierto
23/10/2024 11:00,14.1,0,0.85,7.2,8.3,7,N,0.71,10,Nublado
23/10/2024 12:00,17,0,0.66,7.6,8.7,12,NNE,0,10,Soleado
23/10/2024 13:00,19.3,0,0.54,7.9,9.1,14,NNE,0,10,Soleado
23/10/2024 14:00,21,0,0.47,9,10.4,16,NNE,0.01,10,Soleado
23/10/2024 15:00,22.2,0,0.44,9.4,10.8,13,NNE,0.01,10,Soleado
23/10/2024 16:00,21.6,0,0.41,10.4,12,13,NNE,0.01,10,Soleado
23/10/2024 17:00,20.6,0,0.52,12.2,14.1,16,NNE,0.14,10,Soleado
23/10/2024 18:00,19.5,0,0.58,15.8,18.2,17,NNE,0.2,10,Soleado
23/10/2024 19:00,17.8,0,0.64,16.6,21.1,19,NNE,0.26,10,Parcialmente nublado
23/10/2024 20:00,16.4,0,0.71,15.8,21.6,19,NNE,0.34,10,Parcialmente nublado
23/10/2024 21:00,15.1,0,0.75,13,19.6,12,NNE,0.38,10,Parcialmente nublado
23/10/2024 22:00,14.2,0,0.79,10.4,17.1,6,N,0.42,10,Parcialmente nublado
23/10/2024 23:00,13.3,0,0.64,9.7,16,352,N,0.17,10,Despejado
24/10/2024 00:00,12.5,0,0.84,9,14.8,3,N,0.51,10,Parcialmente nublado
24/10/2024 01:00,11.7,0,0.86,7.9,13,13,NNE,0.54,10,Parcialmente nublado
24/10/2024 02:00,11.1,0,0.9,6.8,11.3,14,NNE,0.64,10,Parcialmente nublado
24/10/2024 03:00,10.6,0,0.92,6.8,11.3,7,N,0.69,10,Parcialmente nublado
24/10/2024 04:00,10.3,0,0.94,7.6,12.5,5,N,0.74,10,Neblina
24/10/2024 05:00,10.2,0,0.94,6.8,11.3,12,NNE,0.85,10,Neblina
24/10/2024 06:00,10.1,0,0.94,6.1,10.3,9,N,0.9,10,Neblina
24/10/2024 07:00,10.2,0,0.94,6.1,10.2,359,N,0.96,10,Neblina
24/10/2024 08:00,10.4,0,0.93,5,6.1,8,N,0.91,10,Neblina
24/10/2024 09:00,10.5,0,0.92,5,5.8,3,N,0.88,10,Neblina
24/10/2024 10:00,11.6,0,0.91,5.4,6.2,12,NNE,0.85,10,Nublado
24/10/2024 11:00,12.7,0,0.82,6.1,7.1,15,NNE,0.63,10,Nublado
24/10/2024 12:00,13.7,0,0.78,6.8,7.9,15,NNE,0.52,10,Nublado
24/10/2024 13:00,16,0,0.73,7.9,9.1,18,NNE,0.41,10,Parcialmente nublado
24/10/2024 14:00,18,0,0.61,8.6,9.9,17,NNE,0.21,10,Parcialmente nublado
24/10/2024 15:00,19.9,0,0.55,9.7,11.2,16,NNE,0.1,10,Parcialmente nublado
24/10/2024 16:00,19.9,0,0.49,11.2,12.9,16,NNE,0,10,Soleado
24/10/2024 17:00,19.5,0,0.55,11.5,13.2,12,NNE,0.06,10,Soleado
24/10/2024 18:00,18.9,0,0.58,12.2,14.1,4,N,0.08,10,Soleado
24/10/2024 19:00,17.3,0,0.61,14.8,21.1,356,N,0.11,10,Despejado
24/10/2024 20:00,15.9,0,0.74,13.3,21.5,1,N,0.31,10,Parcialmente nublado
24/10/2024 21:00,14.6,0,0.8,10.8,18.1,4,N,0.42,10,Parcialmente nublado
24/10/2024 22:00,13.7,0,0.86,7.6,12.8,359,N,0.52,10,Parcialmente nublado
24/10/2024 23:00,12.8,0,0.82,6.1,10.4,359,N,0.48,10,Parcialmente nublado
25/10/2024 00:00,12.1,0,0.91,6.1,10.4,6,N,0.84,10,Parcialmente nublado
25/10/2024 01:00,11.5,0,0.93,5.8,9.8,17,NNE,0.94,10,Cielo cubierto
25/10/2024 02:00,11.1,0,0.94,5.8,9.8,16,NNE,0.97,10,Cielo cubierto
25/10/2024 03:00,10.8,0,0.94,5.4,9.2,12,NNE,0.99,10,Cielo cubierto
25/10/2024 04:00,10.6,0,0.95,5,8.6,11,NNE,1,10,Neblina
25/10/2024 05:00,10.5,0,0.95,4.3,7.5,19,NNE,1,10,Neblina
25/10/2024 06:00,10.4,0,0.94,4.3,7.5,13,NNE,1,10,Neblina
25/10/2024 07:00,10.7,0,0.94,4.3,7.6,15,NNE,1,10,Neblina
25/10/2024 08:00,11.1,0,0.9,3.6,4.1,16,NNE,0.93,10,Neblina
25/10/2024 09:00,11.5,0,0.88,3.2,3.7,24,NNE,0.9,10,Neblina
25/10/2024 10:00,13.8,0,0.86,5,5.8,20,NNE,0.87,10,Nublado
25/10/2024 11:00,16,0,0.71,6.5,7.5,17,NNE,0.44,10,Nublado
